timestamp,meter_id,kwh,lat,lng
2024-01-02 19:15:00,M06,0.1586,12.973651,77.593249
2024-01-02 19:30:00,M06,0.1627,12.973651,77.593249
2024-01-02 19:45:00,M06,0.1592,12.973651,77.593249
2024-01-02 20:00:00,M06,0.1828,12.973651,77.593249
2024-01-02 20:15:00,M06,0.1846,12.973651,77.593249
2024-01-02 20:30:00,M06,0.1885,12.973651,77.593249
2024-01-02 20:45:00,M06,0.1712,12.973651,77.593249
2024-01-02 21:00:00,M06,0.1837,12.973651,77.593249
2024-01-02 21:15:00,M06,0.1893,12.973651,77.593249
2024-01-02 21:30:00,M06,0.1651,12.973651,77.593249
2024-01-02 21:45:00,M06,0.1546,12.973651,77.593249
2024-01-02 22:00:00,M06,0.1473,12.973651,77.593249
2024-01-02 22:15:00,M06,0.1505,12.973651,77.593249
2024-01-02 22:30:00,M06,0.114,12.973651,77.593249
2024-01-02 22:45:00,M06,0.113,12.973651,77.593249
2024-01-02 23:00:00,M06,0.0942,12.973651,77.593249
2024-01-02 23:15:00,M06,0.0864,12.973651,77.593249
2024-01-02 23:30:00,M06,0.0817,12.973651,77.593249
2024-01-02 23:45:00,M06,0.0854,12.973651,77.593249
2024-01-03 00:00:00,M06,0.0577,12.973651,77.593249
2024-01-03 00:15:00,M06,0.0465,12.973651,77.593249
2024-01-03 00:30:00,M06,0.0398,12.973651,77.593249
2024-01-03 00:45:00,M06,0.0635,12.973651,77.593249
2024-01-03 01:00:00,M06,0.0396,12.973651,77.593249
2024-01-03 01:15:00,M06,0.0385,12.973651,77.593249
2024-01-03 01:30:00,M06,0.0288,12.973651,77.593249
2024-01-03 01:45:00,M06,0.0552,12.973651,77.593249
2024-01-03 02:00:00,M06,0.0519,12.973651,77.593249
2024-01-03 02:15:00,M06,0.0641,12.973651,77.593249
2024-01-03 02:30:00,M06,0.033,12.973651,77.593249
2024-01-03 02:45:00,M06,0.0569,12.973651,77.593249
2024-01-03 03:00:00,M06,0.0458,12.973651,77.593249
2024-01-03 03:15:00,M06,0.0524,12.973651,77.593249
2024-01-03 03:30:00,M06,0.0327,12.973651,77.593249
2024-01-03 03:45:00,M06,0.0592,12.973651,77.593249
2024-01-03 04:00:00,M06,0.0545,12.973651,77.593249
2024-01-03 04:15:00,M06,0.0491,12.973651,77.593249
2024-01-03 04:30:00,M06,0.0566,12.973651,77.593249
2024-01-03 04:45:00,M06,0.0475,12.973651,77.593249
2024-01-03 05:00:00,M06,0.0526,12.973651,77.593249
2024-01-03 05:15:00,M06,0.0582,12.973651,77.593249
2024-01-03 05:30:00,M06,0.0528,12.973651,77.593249
2024-01-03 05:45:00,M06,0.0828,12.973651,77.593249
2024-01-03 06:00:00,M06,0.0947,12.973651,77.593249
2024-01-03 06:15:00,M06,0.0896,12.973651,77.593249
2024-01-03 06:30:00,M06,0.1098,12.973651,77.593249
2024-01-03 06:45:00,M06,0.1167,12.973651,77.593249
2024-01-03 07:00:00,M06,0.1333,12.973651,77.593249
2024-01-03 07:15:00,M06,0.1358,12.973651,77.593249
2024-01-03 07:30:00,M06,0.142,12.973651,77.593249
2024-01-03 07:45:00,M06,0.1635,12.973651,77.593249
2024-01-03 08:00:00,M06,0.1565,12.973651,77.593249
2024-01-03 08:15:00,M06,0.1724,12.973651,77.593249
2024-01-03 08:30:00,M06,0.1515,12.973651,77.593249
2024-01-03 08:45:00,M06,0.136,12.973651,77.593249
2024-01-03 09:00:00,M06,0.1442,12.973651,77.593249
2024-01-03 09:15:00,M06,0.1285,12.973651,77.593249
2024-01-03 09:30:00,M06,0.1182,12.973651,77.593249
2024-01-03 09:45:00,M06,0.1113,12.973651,77.593249
2024-01-03 10:00:00,M06,0.0864,12.973651,77.593249
2024-01-03 10:15:00,M06,0.0823,12.973651,77.593249
2024-01-03 10:30:00,M06,0.0751,12.973651,77.593249
2024-01-03 10:45:00,M06,0.0604,12.973651,77.593249
2024-01-03 11:00:00,M06,0.0649,12.973651,77.593249
2024-01-03 11:15:00,M06,0.0752,12.973651,77.593249
2024-01-03 11:30:00,M06,0.0641,12.973651,77.593249
2024-01-03 11:45:00,M06,0.0497,12.973651,77.593249
2024-01-03 12:00:00,M06,0.0471,12.973651,77.593249
2024-01-03 12:15:00,M06,0.0731,12.973651,77.593249
2024-01-03 12:30:00,M06,0.0583,12.973651,77.593249
2024-01-03 12:45:00,M06,0.0534,12.973651,77.593249
2024-01-03 13:00:00,M06,0.0563,12.973651,77.593249
2024-01-03 13:15:00,M06,0.0462,12.973651,77.593249
2024-01-03 13:30:00,M06,0.07,12.973651,77.593249
2024-01-03 13:45:00,M06,0.0549,12.973651,77.593249
2024-01-03 14:00:00,M06,0.0693,12.973651,77.593249
2024-01-03 14:15:00,M06,0.0584,12.973651,77.593249
2024-01-03 14:30:00,M06,0.0698,12.973651,77.593249
2024-01-03 14:45:00,M06,0.0602,12.973651,77.593249
2024-01-03 15:00:00,M06,0.0655,12.973651,77.593249
2024-01-03 15:15:00,M06,0.0649,12.973651,77.593249
2024-01-03 15:30:00,M06,0.065,12.973651,77.593249
2024-01-03 15:45:00,M06,0.0641,12.973651,77.593249
2024-01-03 16:00:00,M06,0.0612,12.973651,77.593249
2024-01-03 16:15:00,M06,0.0814,12.973651,77.593249
2024-01-03 16:30:00,M06,0.0614,12.973651,77.593249
2024-01-03 16:45:00,M06,0.0731,12.973651,77.593249
2024-01-03 17:00:00,M06,0.0783,12.973651,77.593249
2024-01-03 17:15:00,M06,0.0877,12.973651,77.593249
2024-01-03 17:30:00,M06,0.0881,12.973651,77.593249
2024-01-03 17:45:00,M06,0.1025,12.973651,77.593249
2024-01-03 18:00:00,M06,0.1077,12.973651,77.593249
2024-01-03 18:15:00,M06,0.1059,12.973651,77.593249
2024-01-03 18:30:00,M06,0.1294,12.973651,77.593249
2024-01-03 18:45:00,M06,0.1308,12.973651,77.593249
2024-01-03 19:00:00,M06,0.1359,12.973651,77.593249
2024-01-03 19:15:00,M06,0.1609,12.973651,77.593249
2024-01-03 19:30:00,M06,0.1724,12.973651,77.593249
2024-01-03 19:45:00,M06,0.1798,12.973651,77.593249
2024-01-03 20:00:00,M06,0.1853,12.973651,77.593249
2024-01-03 20:15:00,M06,0.1678,12.973651,77.593249
2024-01-03 20:30:00,M06,0.1733,12.973651,77.593249
2024-01-03 20:45:00,M06,0.1992,12.973651,77.593249
2024-01-03 21:00:00,M06,0.1704,12.973651,77.593249
2024-01-03 21:15:00,M06,0.178,12.973651,77.593249
2024-01-03 21:30:00,M06,0.1595,12.973651,77.593249
2024-01-03 21:45:00,M06,0.1564,12.973651,77.593249
2024-01-03 22:00:00,M06,0.1401,12.973651,77.593249
2024-01-03 22:15:00,M06,0.139,12.973651,77.593249
2024-01-03 22:30:00,M06,0.1242,12.973651,77.593249
2024-01-03 22:45:00,M06,0.1083,12.973651,77.593249
2024-01-03 23:00:00,M06,0.0927,12.973651,77.593249
2024-01-03 23:15:00,M06,0.0938,12.973651,77.593249
2024-01-03 23:30:00,M06,0.0727,12.973651,77.593249
2024-01-03 23:45:00,M06,0.0785,12.973651,77.593249
2024-01-04 00:00:00,M06,0.0627,12.973651,77.593249
2024-01-04 00:15:00,M06,0.0522,12.973651,77.593249
2024-01-04 00:30:00,M06,0.047,12.973651,77.593249
2024-01-04 00:45:00,M06,0.0405,12.973651,77.593249
2024-01-04 01:00:00,M06,0.0253,12.973651,77.593249
2024-01-04 01:15:00,M06,0.0305,12.973651,77.593249
2024-01-04 01:30:00,M06,0.0522,12.973651,77.593249
2024-01-04 01:45:00,M06,0.0353,12.973651,77.593249
2024-01-04 02:00:00,M06,0.0363,12.973651,77.593249
2024-01-04 02:15:00,M06,0.041,12.973651,77.593249
2024-01-04 02:30:00,M06,0.0339,12.973651,77.593249
2024-01-04 02:45:00,M06,0.0329,12.973651,77.593249
2024-01-04 03:00:00,M06,0.043,12.973651,77.593249
2024-01-04 03:15:00,M06,0.0366,12.973651,77.593249
2024-01-04 03:30:00,M06,0.0384,12.973651,77.593249
2024-01-04 03:45:00,M06,0.0388,12.973651,77.593249
2024-01-04 04:00:00,M06,0.0506,12.973651,77.593249
2024-01-04 04:15:00,M06,0.0457,12.973651,77.593249
2024-01-04 04:30:00,M06,0.048,12.973651,77.593249
2024-01-04 04:45:00,M06,0.057,12.973651,77.593249
2024-01-04 05:00:00,M06,0.0544,12.973651,77.593249
2024-01-04 05:15:00,M06,0.058,12.973651,77.593249
2024-01-04 05:30:00,M06,0.0702,12.973651,77.593249
2024-01-04 05:45:00,M06,0.0795,12.973651,77.593249
2024-01-04 06:00:00,M06,0.0819,12.973651,77.593249
2024-01-04 06:15:00,M06,0.0943,12.973651,77.593249
2024-01-04 06:30:00,M06,0.0987,12.973651,77.593249
2024-01-04 06:45:00,M06,0.11,12.973651,77.593249
2024-01-04 07:00:00,M06,0.1351,12.973651,77.593249
2024-01-04 07:15:00,M06,0.1428,12.973651,77.593249
2024-01-04 07:30:00,M06,0.1513,12.973651,77.593249
2024-01-04 07:45:00,M06,0.1553,12.973651,77.593249
2024-01-04 08:00:00,M06,0.1556,12.973651,77.593249
2024-01-04 08:15:00,M06,0.1597,12.973651,77.593249
2024-01-04 08:30:00,M06,0.157,12.973651,77.593249
2024-01-04 08:45:00,M06,0.1494,12.973651,77.593249
2024-01-04 09:00:00,M06,0.1315,12.973651,77.593249
2024-01-04 09:15:00,M06,0.133,12.973651,77.593249
2024-01-04 09:30:00,M06,0.1123,12.973651,77.593249
2024-01-04 09:45:00,M06,0.1049,12.973651,77.593249
2024-01-04 10:00:00,M06,0.0923,12.973651,77.593249
2024-01-04 10:15:00,M06,0.0836,12.973651,77.593249
2024-01-04 10:30:00,M06,0.0686,12.973651,77.593249
2024-01-04 10:45:00,M06,0.0751,12.973651,77.593249
2024-01-04 11:00:00,M06,0.0887,12.973651,77.593249
2024-01-04 11:15:00,M06,0.0593,12.973651,77.593249
2024-01-04 11:30:00,M06,0.0609,12.973651,77.593249
2024-01-04 11:45:00,M06,0.0553,12.973651,77.593249
2024-01-04 12:00:00,M06,0.0541,12.973651,77.593249
2024-01-04 12:15:00,M06,0.0703,12.973651,77.593249
2024-01-04 12:30:00,M06,0.0517,12.973651,77.593249
2024-01-04 12:45:00,M06,0.0531,12.973651,77.593249
2024-01-04 13:00:00,M06,0.0437,12.973651,77.593249
2024-01-04 13:15:00,M06,0.0503,12.973651,77.593249
2024-01-04 13:30:00,M06,0.0424,12.973651,77.593249
2024-01-04 13:45:00,M06,0.0615,12.973651,77.593249
2024-01-04 14:00:00,M06,0.0793,12.973651,77.593249
2024-01-04 14:15:00,M06,0.0531,12.973651,77.593249
2024-01-04 14:30:00,M06,0.0424,12.973651,77.593249
2024-01-04 14:45:00,M06,0.0638,12.973651,77.593249
2024-01-04 15:00:00,M06,0.0507,12.973651,77.593249
2024-01-04 15:15:00,M06,0.0679,12.973651,77.593249
2024-01-04 15:30:00,M06,0.0558,12.973651,77.593249
2024-01-04 15:45:00,M06,0.0542,12.973651,77.593249
2024-01-04 16:00:00,M06,0.0598,12.973651,77.593249
2024-01-04 16:15:00,M06,0.0701,12.973651,77.593249
2024-01-04 16:30:00,M06,0.0652,12.973651,77.593249
2024-01-04 16:45:00,M06,0.0672,12.973651,77.593249
2024-01-04 17:00:00,M06,0.0748,12.973651,77.593249
2024-01-04 17:15:00,M06,0.0721,12.973651,77.593249
2024-01-04 17:30:00,M06,0.0931,12.973651,77.593249
2024-01-04 17:45:00,M06,0.0834,12.973651,77.593249
2024-01-04 18:00:00,M06,0.1036,12.973651,77.593249
2024-01-04 18:15:00,M06,0.1234,12.973651,77.593249
2024-01-04 18:30:00,M06,0.1301,12.973651,77.593249
2024-01-04 18:45:00,M06,0.143,12.973651,77.593249
2024-01-04 19:00:00,M06,0.1479,12.973651,77.593249
2024-01-04 19:15:00,M06,0.1677,12.973651,77.593249
2024-01-04 19:30:00,M06,0.1742,12.973651,77.593249
2024-01-04 19:45:00,M06,0.1773,12.973651,77.593249
2024-01-04 20:00:00,M06,0.1865,12.973651,77.593249
2024-01-04 20:15:00,M06,0.1881,12.973651,77.593249
2024-01-04 20:30:00,M06,0.1791,12.973651,77.593249
2024-01-04 20:45:00,M06,0.17,12.973651,77.593249
2024-01-04 21:00:00,M06,0.1807,12.973651,77.593249
2024-01-04 21:15:00,M06,0.1757,12.973651,77.593249
2024-01-04 21:30:00,M06,0.1723,12.973651,77.593249
2024-01-04 21:45:00,M06,0.1463,12.973651,77.593249
2024-01-04 22:00:00,M06,0.1361,12.973651,77.593249
2024-01-04 22:15:00,M06,0.1363,12.973651,77.593249
2024-01-04 22:30:00,M06,0.1207,12.973651,77.593249
2024-01-04 22:45:00,M06,0.0946,12.973651,77.593249
2024-01-04 23:00:00,M06,0.1027,12.973651,77.593249
2024-01-04 23:15:00,M06,0.0745,12.973651,77.593249
2024-01-04 23:30:00,M06,0.0731,12.973651,77.593249
2024-01-04 23:45:00,M06,0.0843,12.973651,77.593249
2024-01-05 00:00:00,M06,0.0532,12.973651,77.593249
2024-01-05 00:15:00,M06,0.0282,12.973651,77.593249
2024-01-05 00:30:00,M06,0.0355,12.973651,77.593249
2024-01-05 00:45:00,M06,0.0387,12.973651,77.593249
2024-01-05 01:00:00,M06,0.0531,12.973651,77.593249
2024-01-05 01:15:00,M06,0.0345,12.973651,77.593249
2024-01-05 01:30:00,M06,0.0348,12.973651,77.593249
2024-01-05 01:45:00,M06,0.0518,12.973651,77.593249
2024-01-05 02:00:00,M06,0.0361,12.973651,77.593249
2024-01-05 02:15:00,M06,0.0455,12.973651,77.593249
2024-01-05 02:30:00,M06,0.0276,12.973651,77.593249
2024-01-05 02:45:00,M06,0.0388,12.973651,77.593249
2024-01-05 03:00:00,M06,0.0269,12.973651,77.593249
2024-01-05 03:15:00,M06,0.0324,12.973651,77.593249
2024-01-05 03:30:00,M06,0.0486,12.973651,77.593249
2024-01-05 03:45:00,M06,0.042,12.973651,77.593249
2024-01-05 04:00:00,M06,0.0408,12.973651,77.593249
2024-01-05 04:15:00,M06,0.0386,12.973651,77.593249
2024-01-05 04:30:00,M06,0.0448,12.973651,77.593249
2024-01-05 04:45:00,M06,0.0517,12.973651,77.593249
2024-01-05 05:00:00,M06,0.0608,12.973651,77.593249
2024-01-05 05:15:00,M06,0.0357,12.973651,77.593249
2024-01-05 05:30:00,M06,0.0566,12.973651,77.593249
2024-01-05 05:45:00,M06,0.0724,12.973651,77.593249
2024-01-05 06:00:00,M06,0.0794,12.973651,77.593249
2024-01-05 06:15:00,M06,0.0941,12.973651,77.593249
2024-01-05 06:30:00,M06,0.1045,12.973651,77.593249
2024-01-05 06:45:00,M06,0.1118,12.973651,77.593249
2024-01-05 07:00:00,M06,0.1215,12.973651,77.593249
2024-01-05 07:15:00,M06,0.1343,12.973651,77.593249
2024-01-05 07:30:00,M06,0.1541,12.973651,77.593249
2024-01-05 07:45:00,M06,0.1441,12.973651,77.593249
2024-01-05 08:00:00,M06,0.1518,12.973651,77.593249
2024-01-05 08:15:00,M06,0.1526,12.973651,77.593249
2024-01-05 08:30:00,M06,0.1593,12.973651,77.593249
2024-01-05 08:45:00,M06,0.1365,12.973651,77.593249
2024-01-05 09:00:00,M06,0.1374,12.973651,77.593249
2024-01-05 09:15:00,M06,0.1288,12.973651,77.593249
2024-01-05 09:30:00,M06,0.107,12.973651,77.593249
2024-01-05 09:45:00,M06,0.0951,12.973651,77.593249
2024-01-05 10:00:00,M06,0.0844,12.973651,77.593249
2024-01-05 10:15:00,M06,0.0766,12.973651,77.593249
2024-01-05 10:30:00,M06,0.0789,12.973651,77.593249
2024-01-05 10:45:00,M06,0.0683,12.973651,77.593249
2024-01-05 11:00:00,M06,0.0643,12.973651,77.593249
2024-01-05 11:15:00,M06,0.0502,12.973651,77.593249
2024-01-05 11:30:00,M06,0.0495,12.973651,77.593249
2024-01-05 11:45:00,M06,0.0738,12.973651,77.593249
2024-01-05 12:00:00,M06,0.0538,12.973651,77.593249
2024-01-05 12:15:00,M06,0.0483,12.973651,77.593249
2024-01-05 12:30:00,M06,0.0662,12.973651,77.593249
2024-01-05 12:45:00,M06,0.0564,12.973651,77.593249
2024-01-05 13:00:00,M06,0.0587,12.973651,77.593249
2024-01-05 13:15:00,M06,0.0526,12.973651,77.593249
2024-01-05 13:30:00,M06,0.051,12.973651,77.593249
2024-01-05 13:45:00,M06,0.0521,12.973651,77.593249
2024-01-05 14:00:00,M06,0.0419,12.973651,77.593249
2024-01-05 14:15:00,M06,0.0526,12.973651,77.593249
2024-01-05 14:30:00,M06,0.0558,12.973651,77.593249
2024-01-05 14:45:00,M06,0.0687,12.973651,77.593249
2024-01-05 15:00:00,M06,0.0545,12.973651,77.593249
2024-01-05 15:15:00,M06,0.0351,12.973651,77.593249
2024-01-05 15:30:00,M06,0.0545,12.973651,77.593249
2024-01-05 15:45:00,M06,0.0792,12.973651,77.593249
2024-01-05 16:00:00,M06,0.0656,12.973651,77.593249
2024-01-05 16:15:00,M06,0.0543,12.973651,77.593249
2024-01-05 16:30:00,M06,0.0691,12.973651,77.593249
2024-01-05 16:45:00,M06,0.0623,12.973651,77.593249
2024-01-05 17:00:00,M06,0.0624,12.973651,77.593249
2024-01-05 17:15:00,M06,0.0769,12.973651,77.593249
2024-01-05 17:30:00,M06,0.0877,12.973651,77.593249
2024-01-05 17:45:00,M06,0.0798,12.973651,77.593249
2024-01-05 18:00:00,M06,0.0949,12.973651,77.593249
2024-01-05 18:15:00,M06,0.1144,12.973651,77.593249
2024-01-05 18:30:00,M06,0.1213,12.973651,77.593249
2024-01-05 18:45:00,M06,0.1385,12.973651,77.593249
2024-01-05 19:00:00,M06,0.1355,12.973651,77.593249
2024-01-05 19:15:00,M06,0.1611,12.973651,77.593249
2024-01-05 19:30:00,M06,0.154,12.973651,77.593249
2024-01-05 19:45:00,M06,0.1843,12.973651,77.593249
2024-01-05 20:00:00,M06,0.1619,12.973651,77.593249
2024-01-05 20:15:00,M06,0.1701,12.973651,77.593249
2024-01-05 20:30:00,M06,0.1833,12.973651,77.593249
2024-01-05 20:45:00,M06,0.192,12.973651,77.593249
2024-01-05 21:00:00,M06,0.177,12.973651,77.593249
2024-01-05 21:15:00,M06,0.173,12.973651,77.593249
2024-01-05 21:30:00,M06,0.1606,12.973651,77.593249
2024-01-05 21:45:00,M06,0.1427,12.973651,77.593249
2024-01-05 22:00:00,M06,0.1367,12.973651,77.593249
2024-01-05 22:15:00,M06,0.1197,12.973651,77.593249
2024-01-05 22:30:00,M06,0.1079,12.973651,77.593249
2024-01-05 22:45:00,M06,0.1106,12.973651,77.593249
2024-01-05 23:00:00,M06,0.0875,12.973651,77.593249
2024-01-05 23:15:00,M06,0.0896,12.973651,77.593249
2024-01-05 23:30:00,M06,0.0673,12.973651,77.593249
2024-01-05 23:45:00,M06,0.0727,12.973651,77.593249
2024-01-06 00:00:00,M06,0.0324,12.973651,77.593249
2024-01-06 00:15:00,M06,0.048,12.973651,77.593249
2024-01-06 00:30:00,M06,0.0391,12.973651,77.593249
2024-01-06 00:45:00,M06,0.0467,12.973651,77.593249
2024-01-06 01:00:00,M06,0.0304,12.973651,77.593249
2024-01-06 01:15:00,M06,0.0373,12.973651,77.593249
2024-01-06 01:30:00,M06,0.0289,12.973651,77.593249
2024-01-06 01:45:00,M06,0.0338,12.973651,77.593249
2024-01-06 02:00:00,M06,0.0353,12.973651,77.593249
2024-01-06 02:15:00,M06,0.0317,12.973651,77.593249
2024-01-06 02:30:00,M06,0.028,12.973651,77.593249
2024-01-06 02:45:00,M06,0.0267,12.973651,77.593249
2024-01-06 03:00:00,M06,0.0195,12.973651,77.593249
2024-01-06 03:15:00,M06,0.0306,12.973651,77.593249
2024-01-06 03:30:00,M06,0.0451,12.973651,77.593249
2024-01-06 03:45:00,M06,0.0274,12.973651,77.593249
2024-01-06 04:00:00,M06,0.0303,12.973651,77.593249
2024-01-06 04:15:00,M06,0.0577,12.973651,77.593249
2024-01-06 04:30:00,M06,0.0396,12.973651,77.593249
2024-01-06 04:45:00,M06,0.05,12.973651,77.593249
2024-01-06 05:00:00,M06,0.0562,12.973651,77.593249
2024-01-06 05:15:00,M06,0.0611,12.973651,77.593249
2024-01-06 05:30:00,M06,0.0491,12.973651,77.593249
2024-01-06 05:45:00,M06,0.0674,12.973651,77.593249
2024-01-06 06:00:00,M06,0.0651,12.973651,77.593249
2024-01-06 06:15:00,M06,0.1092,12.973651,77.593249
2024-01-06 06:30:00,M06,0.0874,12.973651,77.593249
2024-01-06 06:45:00,M06,0.1038,12.973651,77.593249
2024-01-06 07:00:00,M06,0.1155,12.973651,77.593249
2024-01-06 07:15:00,M06,0.1222,12.973651,77.593249
2024-01-06 07:30:00,M06,0.154,12.973651,77.593249
2024-01-06 07:45:00,M06,0.1684,12.973651,77.593249
2024-01-06 08:00:00,M06,0.1466,12.973651,77.593249
2024-01-06 08:15:00,M06,0.1384,12.973651,77.593249
2024-01-06 08:30:00,M06,0.1262,12.973651,77.593249
2024-01-06 08:45:00,M06,0.1352,12.973651,77.593249
2024-01-06 09:00:00,M06,0.125,12.973651,77.593249
2024-01-06 09:15:00,M06,0.1115,12.973651,77.593249
2024-01-06 09:30:00,M06,0.1076,12.973651,77.593249
2024-01-06 09:45:00,M06,0.0983,12.973651,77.593249
2024-01-06 10:00:00,M06,0.088,12.973651,77.593249
2024-01-06 10:15:00,M06,0.0743,12.973651,77.593249
2024-01-06 10:30:00,M06,0.0609,12.973651,77.593249
2024-01-06 10:45:00,M06,0.0701,12.973651,77.593249
2024-01-06 11:00:00,M06,0.0607,12.973651,77.593249
2024-01-06 11:15:00,M06,0.065,12.973651,77.593249
2024-01-06 11:30:00,M06,0.0622,12.973651,77.593249
2024-01-06 11:45:00,M06,0.0426,12.973651,77.593249
2024-01-06 12:00:00,M06,0.0417,12.973651,77.593249
2024-01-06 12:15:00,M06,0.0467,12.973651,77.593249
2024-01-06 12:30:00,M06,0.0439,12.973651,77.593249
2024-01-06 12:45:00,M06,0.0585,12.973651,77.593249
2024-01-06 13:00:00,M06,0.055,12.973651,77.593249
2024-01-06 13:15:00,M06,0.061,12.973651,77.593249
2024-01-06 13:30:00,M06,0.0551,12.973651,77.593249
2024-01-06 13:45:00,M06,0.0534,12.973651,77.593249
2024-01-06 14:00:00,M06,0.0615,12.973651,77.593249
2024-01-06 14:15:00,M06,0.0554,12.973651,77.593249
2024-01-06 14:30:00,M06,0.0521,12.973651,77.593249
2024-01-06 14:45:00,M06,0.0639,12.973651,77.593249
2024-01-06 15:00:00,M06,0.053,12.973651,77.593249
2024-01-06 15:15:00,M06,0.0501,12.973651,77.593249
2024-01-06 15:30:00,M06,0.0466,12.973651,77.593249
2024-01-06 15:45:00,M06,0.0606,12.973651,77.593249
2024-01-06 16:00:00,M06,0.0669,12.973651,77.593249
2024-01-06 16:15:00,M06,0.0587,12.973651,77.593249
2024-01-06 16:30:00,M06,0.0732,12.973651,77.593249
2024-01-06 16:45:00,M06,0.0504,12.973651,77.593249
2024-01-06 17:00:00,M06,0.0713,12.973651,77.593249
2024-01-06 17:15:00,M06,0.0776,12.973651,77.593249
2024-01-06 17:30:00,M06,0.0792,12.973651,77.593249
2024-01-06 17:45:00,M06,0.1131,12.973651,77.593249
2024-01-06 18:00:00,M06,0.1021,12.973651,77.593249
2024-01-06 18:15:00,M06,0.1092,12.973651,77.593249
2024-01-06 18:30:00,M06,0.1231,12.973651,77.593249
2024-01-06 18:45:00,M06,0.1169,12.973651,77.593249
2024-01-06 19:00:00,M06,0.1375,12.973651,77.593249
2024-01-06 19:15:00,M06,0.1615,12.973651,77.593249
2024-01-06 19:30:00,M06,0.1568,12.973651,77.593249
2024-01-06 19:45:00,M06,0.1622,12.973651,77.593249
2024-01-06 20:00:00,M06,0.185,12.973651,77.593249
2024-01-06 20:15:00,M06,0.1884,12.973651,77.593249
2024-01-06 20:30:00,M06,0.1823,12.973651,77.593249
2024-01-06 20:45:00,M06,0.1727,12.973651,77.593249
2024-01-06 21:00:00,M06,0.1706,12.973651,77.593249
2024-01-06 21:15:00,M06,0.1599,12.973651,77.593249
2024-01-06 21:30:00,M06,0.1505,12.973651,77.593249
2024-01-06 21:45:00,M06,0.1407,12.973651,77.593249
2024-01-06 22:00:00,M06,0.1338,12.973651,77.593249
2024-01-06 22:15:00,M06,0.1194,12.973651,77.593249
2024-01-06 22:30:00,M06,0.1037,12.973651,77.593249
2024-01-06 22:45:00,M06,0.1074,12.973651,77.593249
2024-01-06 23:00:00,M06,0.0969,12.973651,77.593249
2024-01-06 23:15:00,M06,0.0992,12.973651,77.593249
2024-01-06 23:30:00,M06,0.0708,12.973651,77.593249
2024-01-06 23:45:00,M06,0.0709,12.973651,77.593249
2024-01-07 00:00:00,M06,0.0396,12.973651,77.593249
2024-01-07 00:15:00,M06,0.0349,12.973651,77.593249
2024-01-07 00:30:00,M06,0.0432,12.973651,77.593249
2024-01-07 00:45:00,M06,0.0436,12.973651,77.593249
2024-01-07 01:00:00,M06,0.04,12.973651,77.593249
2024-01-07 01:15:00,M06,0.0353,12.973651,77.593249
2024-01-07 01:30:00,M06,0.0347,12.973651,77.593249
2024-01-07 01:45:00,M06,0.0266,12.973651,77.593249
2024-01-07 02:00:00,M06,0.0314,12.973651,77.593249
2024-01-07 02:15:00,M06,0.0332,12.973651,77.593249
2024-01-07 02:30:00,M06,0.0294,12.973651,77.593249
2024-01-07 02:45:00,M06,0.0427,12.973651,77.593249
2024-01-07 03:00:00,M06,0.0493,12.973651,77.593249
2024-01-07 03:15:00,M06,0.0324,12.973651,77.593249
2024-01-07 03:30:00,M06,0.0429,12.973651,77.593249
2024-01-07 03:45:00,M06,0.0327,12.973651,77.593249
2024-01-07 04:00:00,M06,0.0397,12.973651,77.593249
2024-01-07 04:15:00,M06,0.0379,12.973651,77.593249
2024-01-07 04:30:00,M06,0.0504,12.973651,77.593249
2024-01-07 04:45:00,M06,0.0424,12.973651,77.593249
2024-01-07 05:00:00,M06,0.0599,12.973651,77.593249
2024-01-07 05:15:00,M06,0.0542,12.973651,77.593249
2024-01-07 05:30:00,M06,0.057,12.973651,77.593249
2024-01-07 05:45:00,M06,0.0596,12.973651,77.593249
2024-01-07 06:00:00,M06,0.0812,12.973651,77.593249
2024-01-07 06:15:00,M06,0.097,12.973651,77.593249
2024-01-07 06:30:00,M06,0.1034,12.973651,77.593249
2024-01-07 06:45:00,M06,0.1316,12.973651,77.593249
2024-01-07 07:00:00,M06,0.1365,12.973651,77.593249
2024-01-07 07:15:00,M06,0.1326,12.973651,77.593249
2024-01-07 07:30:00,M06,0.1409,12.973651,77.593249
2024-01-07 07:45:00,M06,0.1529,12.973651,77.593249
2024-01-07 08:00:00,M06,0.1443,12.973651,77.593249
2024-01-07 08:15:00,M06,0.1595,12.973651,77.593249
2024-01-07 08:30:00,M06,0.1483,12.973651,77.593249
2024-01-07 08:45:00,M06,0.1399,12.973651,77.593249
2024-01-07 09:00:00,M06,0.134,12.973651,77.593249
2024-01-07 09:15:00,M06,0.1317,12.973651,77.593249
2024-01-07 09:30:00,M06,0.1078,12.973651,77.593249
2024-01-07 09:45:00,M06,0.0947,12.973651,77.593249
2024-01-07 10:00:00,M06,0.0984,12.973651,77.593249
2024-01-07 10:15:00,M06,0.0855,12.973651,77.593249
2024-01-07 10:30:00,M06,0.068,12.973651,77.593249
2024-01-07 10:45:00,M06,0.0653,12.973651,77.593249
2024-01-07 11:00:00,M06,0.0629,12.973651,77.593249
2024-01-07 11:15:00,M06,0.0613,12.973651,77.593249
2024-01-07 11:30:00,M06,0.0452,12.973651,77.593249
2024-01-07 11:45:00,M06,0.0423,12.973651,77.593249
2024-01-07 12:00:00,M06,0.0468,12.973651,77.593249
